Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,333,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,239,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,166,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,155,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,396,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,359,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,327,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,324,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
55,372,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,372,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,373,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,369,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,306,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,280,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,264,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,264,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,432,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,463,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,482,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,486,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,344,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,353,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,362,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,363,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,399,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,398,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,397,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,400,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
2,250,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,252,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,248,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,245,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,176,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,104,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,33,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,3,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,312,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,393,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,458,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,493,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,218,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,221,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,214,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,282,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,290,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,287,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
3,247,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,249,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,244,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,240,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,173,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,102,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,31,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,0,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,310,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,391,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,457,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,491,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,215,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,218,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,213,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,280,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
4,247,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,249,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,244,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,241,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,173,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,104,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,32,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,2,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,309,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,390,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,457,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,491,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,215,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,218,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,214,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,280,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
5,247,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,249,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,244,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,241,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,173,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,103,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,32,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,2,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,309,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,390,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,457,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,491,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,215,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,218,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,214,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,280,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,283,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
6,250,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,251,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,247,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,241,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,167,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,94,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,14,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-20,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,318,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,416,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,491,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,530,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,215,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,230,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,247,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,240,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,285,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,284,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,279,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
7,237,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,241,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,236,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,219,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,129,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,48,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-30,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-59,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,326,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,449,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,557,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,589,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,188,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,252,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,237,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,287,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,354,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,418,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,418,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
8,239,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,240,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,228,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,220,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,136,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,45,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,109,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,132,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,327,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,447,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,567,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,618,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,190,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,128,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,63,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,32,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,292,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,443,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,588,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,612,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
9,290,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,276,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,197,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,238,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,105,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,6,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,125,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,171,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,310,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,427,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,546,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,612,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,255,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,372,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,505,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,524,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,380,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,257,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,136,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,114,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
10,364,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,373,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,417,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,498,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,319,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,464,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,309,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,142,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,534,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,655,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,782,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,824,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,236,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,333,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,248,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,259,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,414,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,310,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,254,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,274,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
11,310,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,308,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,286,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,372,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,194,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,349,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,197,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,166,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,331,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,450,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,546,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,599,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,240,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,374,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,343,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,294,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,398,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,282,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,178,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,153,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
12,238,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,240,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,229,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,297,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,120,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,33,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-44,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-71,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,330,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,462,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,578,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,626,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,188,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,335,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,478,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,488,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,289,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,337,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,376,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,375,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
13,258,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,258,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,254,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,242,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,157,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,76,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-13,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-46,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,341,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,459,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,557,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,593,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,215,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,193,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,173,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,157,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,302,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,327,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,349,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,346,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
14,250,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,251,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,246,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,236,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,159,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,87,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,-38,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,324,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,429,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,516,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,562,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,212,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,216,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,219,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,208,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,289,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,301,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
0,312,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out
